Date,Year,Month,Day of Month,Weekday,Is Weekend,Is Holiday,Holiday Name,Season,Days Until Next Trading Day,Date of Next Trading Day,Is Start of Month,Is Last Day of Month
1982-09-26,1982,September,26,Sunday,True,False,Weekend,Fall,1,1982-09-27,False,False
1982-10-02,1982,October,2,Saturday,True,False,Weekend,Fall,2,1982-10-04,False,False
1982-10-03,1982,October,3,Sunday,True,False,Weekend,Fall,1,1982-10-04,False,False
1982-10-09,1982,October,9,Saturday,True,False,Weekend,Fall,2,1982-10-11,False,False
1982-10-10,1982,October,10,Sunday,True,False,Weekend,Fall,1,1982-10-11,False,False
1982-10-16,1982,October,16,Saturday,True,False,Weekend,Fall,2,1982-10-18,False,False
1982-10-17,1982,October,17,Sunday,True,False,Weekend,Fall,1,1982-10-18,False,False
1982-10-23,1982,October,23,Saturday,True,False,Weekend,Fall,2,1982-10-25,False,False
1982-10-24,1982,October,24,Sunday,True,False,Weekend,Fall,1,1982-10-25,False,False
1982-10-30,1982,October,30,Saturday,True,False,Weekend,Fall,2,1982-11-01,False,False
1982-10-31,1982,October,31,Sunday,True,False,Weekend,Fall,1,1982-11-01,False,True
1982-11-06,1982,November,6,Saturday,True,False,Weekend,Fall,2,1982-11-08,False,False
1982-11-07,1982,November,7,Sunday,True,False,Weekend,Fall,1,1982-11-08,False,False
1982-11-13,1982,November,13,Saturday,True,False,Weekend,Fall,2,1982-11-15,False,False
1982-11-14,1982,November,14,Sunday,True,False,Weekend,Fall,1,1982-11-15,False,False
1982-11-20,1982,November,20,Saturday,True,False,Weekend,Fall,2,1982-11-22,False,False
1982-11-21,1982,November,21,Sunday,True,False,Weekend,Fall,1,1982-11-22,False,False
1982-11-25,1982,November,25,Thursday,False,True,Thanksgiving,Fall,1,1982-11-26,False,False
1982-11-27,1982,November,27,Saturday,True,False,Weekend,Fall,2,1982-11-29,False,False
1982-11-28,1982,November,28,Sunday,True,False,Weekend,Fall,1,1982-11-29,False,False
1982-12-04,1982,December,4,Saturday,True,False,Weekend,Winter,2,1982-12-06,False,False
1982-12-05,1982,December,5,Sunday,True,False,Weekend,Winter,1,1982-12-06,False,False
1982-12-11,1982,December,11,Saturday,True,False,Weekend,Winter,2,1982-12-13,False,False
1982-12-12,1982,December,12,Sunday,True,False,Weekend,Winter,1,1982-12-13,False,False
1982-12-18,1982,December,18,Saturday,True,False,Weekend,Winter,2,1982-12-20,False,False
1982-12-19,1982,December,19,Sunday,True,False,Weekend,Winter,1,1982-12-20,False,False
1982-12-24,1982,December,24,Friday,False,True,Christmas Day (observed),Winter,3,1982-12-27,False,False
1982-12-25,1982,December,25,Saturday,True,False,Weekend,Winter,2,1982-12-27,False,False
1982-12-26,1982,December,26,Sunday,True,False,Weekend,Winter,1,1982-12-27,False,False
1983-01-01,1983,January,1,Saturday,True,False,Weekend,Winter,2,1983-01-03,True,False
1983-01-02,1983,January,2,Sunday,True,False,Weekend,Winter,1,1983-01-03,False,False
1983-01-08,1983,January,8,Saturday,True,False,Weekend,Winter,2,1983-01-10,False,False
1983-01-09,1983,January,9,Sunday,True,False,Weekend,Winter,1,1983-01-10,False,False
1983-01-15,1983,January,15,Saturday,True,False,Weekend,Winter,2,1983-01-17,False,False
1983-01-16,1983,January,16,Sunday,True,False,Weekend,Winter,1,1983-01-17,False,False
1983-01-22,1983,January,22,Saturday,True,False,Weekend,Winter,2,1983-01-24,False,False
1983-01-23,1983,January,23,Sunday,True,False,Weekend,Winter,1,1983-01-24,False,False
1983-01-29,1983,January,29,Saturday,True,False,Weekend,Winter,2,1983-01-31,False,False
1983-01-30,1983,January,30,Sunday,True,False,Weekend,Winter,1,1983-01-31,False,False
1983-02-05,1983,February,5,Saturday,True,False,Weekend,Winter,2,1983-02-07,False,False
1983-02-06,1983,February,6,Sunday,True,False,Weekend,Winter,1,1983-02-07,False,False
1983-02-12,1983,February,12,Saturday,True,False,Weekend,Winter,2,1983-02-14,False,False
1983-02-13,1983,February,13,Sunday,True,False,Weekend,Winter,1,1983-02-14,False,False
1983-02-19,1983,February,19,Saturday,True,False,Weekend,Winter,3,1983-02-22,False,False
1983-02-20,1983,February,20,Sunday,True,False,Weekend,Winter,2,1983-02-22,False,False
1983-02-21,1983,February,21,Monday,False,True,Washington's Birthday,Winter,1,1983-02-22,False,False
1983-02-26,1983,February,26,Saturday,True,False,Weekend,Winter,2,1983-02-28,False,False
1983-02-27,1983,February,27,Sunday,True,False,Weekend,Winter,1,1983-02-28,False,False
1983-03-05,1983,March,5,Saturday,True,False,Weekend,Spring,2,1983-03-07,False,False
1983-03-06,1983,March,6,Sunday,True,False,Weekend,Spring,1,1983-03-07,False,False
1983-03-12,1983,March,12,Saturday,True,False,Weekend,Spring,2,1983-03-14,False,False
1983-03-13,1983,March,13,Sunday,True,False,Weekend,Spring,1,1983-03-14,False,False
1983-03-19,1983,March,19,Saturday,True,False,Weekend,Spring,2,1983-03-21,False,False
1983-03-20,1983,March,20,Sunday,True,False,Weekend,Spring,1,1983-03-21,False,False
1983-03-26,1983,March,26,Saturday,True,False,Weekend,Spring,2,1983-03-28,False,False
1983-03-27,1983,March,27,Sunday,True,False,Weekend,Spring,1,1983-03-28,False,False
1983-04-01,1983,April,1,Friday,False,True,Holiday,Spring,3,1983-04-04,True,False
1983-04-02,1983,April,2,Saturday,True,False,Weekend,Spring,2,1983-04-04,False,False
1983-04-03,1983,April,3,Sunday,True,False,Weekend,Spring,1,1983-04-04,False,False
1983-04-09,1983,April,9,Saturday,True,False,Weekend,Spring,2,1983-04-11,False,False
1983-04-10,1983,April,10,Sunday,True,False,Weekend,Spring,1,1983-04-11,False,False
1983-04-16,1983,April,16,Saturday,True,False,Weekend,Spring,2,1983-04-18,False,False
1983-04-17,1983,April,17,Sunday,True,False,Weekend,Spring,1,1983-04-18,False,False
1983-04-23,1983,April,23,Saturday,True,False,Weekend,Spring,2,1983-04-25,False,False
1983-04-24,1983,April,24,Sunday,True,False,Weekend,Spring,1,1983-04-25,False,False
1983-04-30,1983,April,30,Saturday,True,False,Weekend,Spring,2,1983-05-02,False,True
1983-05-01,1983,May,1,Sunday,True,False,Weekend,Spring,1,1983-05-02,True,False
1983-05-07,1983,May,7,Saturday,True,False,Weekend,Spring,2,1983-05-09,False,False
1983-05-08,1983,May,8,Sunday,True,False,Weekend,Spring,1,1983-05-09,False,False
1983-05-14,1983,May,14,Saturday,True,False,Weekend,Spring,2,1983-05-16,False,False
1983-05-15,1983,May,15,Sunday,True,False,Weekend,Spring,1,1983-05-16,False,False
1983-05-21,1983,May,21,Saturday,True,False,Weekend,Spring,2,1983-05-23,False,False
1983-05-22,1983,May,22,Sunday,True,False,Weekend,Spring,1,1983-05-23,False,False
1983-05-28,1983,May,28,Saturday,True,False,Weekend,Spring,3,1983-05-31,False,False
1983-05-29,1983,May,29,Sunday,True,False,Weekend,Spring,2,1983-05-31,False,False
1983-05-30,1983,May,30,Monday,False,True,Memorial Day,Spring,1,1983-05-31,False,False
1983-06-04,1983,June,4,Saturday,True,False,Weekend,Summer,2,1983-06-06,False,False
1983-06-05,1983,June,5,Sunday,True,False,Weekend,Summer,1,1983-06-06,False,False
1983-06-11,1983,June,11,Saturday,True,False,Weekend,Summer,2,1983-06-13,False,False
1983-06-12,1983,June,12,Sunday,True,False,Weekend,Summer,1,1983-06-13,False,False
1983-06-18,1983,June,18,Saturday,True,False,Weekend,Summer,2,1983-06-20,False,False
1983-06-19,1983,June,19,Sunday,True,False,Weekend,Summer,1,1983-06-20,False,False
1983-06-25,1983,June,25,Saturday,True,False,Weekend,Summer,2,1983-06-27,False,False
1983-06-26,1983,June,26,Sunday,True,False,Weekend,Summer,1,1983-06-27,False,False
1983-07-02,1983,July,2,Saturday,True,False,Weekend,Summer,3,1983-07-05,False,False
1983-07-03,1983,July,3,Sunday,True,False,Weekend,Summer,2,1983-07-05,False,False
1983-07-04,1983,July,4,Monday,False,True,Independence Day,Summer,1,1983-07-05,False,False
1983-07-09,1983,July,9,Saturday,True,False,Weekend,Summer,2,1983-07-11,False,False
1983-07-10,1983,July,10,Sunday,True,False,Weekend,Summer,1,1983-07-11,False,False
1983-07-16,1983,July,16,Saturday,True,False,Weekend,Summer,2,1983-07-18,False,False
1983-07-17,1983,July,17,Sunday,True,False,Weekend,Summer,1,1983-07-18,False,False
1983-07-23,1983,July,23,Saturday,True,False,Weekend,Summer,2,1983-07-25,False,False
1983-07-24,1983,July,24,Sunday,True,False,Weekend,Summer,1,1983-07-25,False,False
1983-07-30,1983,July,30,Saturday,True,False,Weekend,Summer,2,1983-08-01,False,False
1983-07-31,1983,July,31,Sunday,True,False,Weekend,Summer,1,1983-08-01,False,True
1983-08-06,1983,August,6,Saturday,True,False,Weekend,Summer,2,1983-08-08,False,False
1983-08-07,1983,August,7,Sunday,True,False,Weekend,Summer,1,1983-08-08,False,False
1983-08-13,1983,August,13,Saturday,True,False,Weekend,Summer,2,1983-08-15,False,False
1983-08-14,1983,August,14,Sunday,True,False,Weekend,Summer,1,1983-08-15,False,False
1983-08-20,1983,August,20,Saturday,True,False,Weekend,Summer,2,1983-08-22,False,False
1983-08-21,1983,August,21,Sunday,True,False,Weekend,Summer,1,1983-08-22,False,False
1983-08-27,1983,August,27,Saturday,True,False,Weekend,Summer,2,1983-08-29,False,False
1983-08-28,1983,August,28,Sunday,True,False,Weekend,Summer,1,1983-08-29,False,False
1983-09-03,1983,September,3,Saturday,True,False,Weekend,Fall,3,1983-09-06,False,False
1983-09-04,1983,September,4,Sunday,True,False,Weekend,Fall,2,1983-09-06,False,False
1983-09-05,1983,September,5,Monday,False,True,Labor Day,Fall,1,1983-09-06,False,False
1983-09-10,1983,September,10,Saturday,True,False,Weekend,Fall,2,1983-09-12,False,False
1983-09-11,1983,September,11,Sunday,True,False,Weekend,Fall,1,1983-09-12,False,False
1983-09-17,1983,September,17,Saturday,True,False,Weekend,Fall,2,1983-09-19,False,False
1983-09-18,1983,September,18,Sunday,True,False,Weekend,Fall,1,1983-09-19,False,False
1983-09-24,1983,September,24,Saturday,True,False,Weekend,Fall,2,1983-09-26,False,False
1983-09-25,1983,September,25,Sunday,True,False,Weekend,Fall,1,1983-09-26,False,False
1983-10-01,1983,October,1,Saturday,True,False,Weekend,Fall,2,1983-10-03,True,False
1983-10-02,1983,October,2,Sunday,True,False,Weekend,Fall,1,1983-10-03,False,False
1983-10-08,1983,October,8,Saturday,True,False,Weekend,Fall,2,1983-10-10,False,False
1983-10-09,1983,October,9,Sunday,True,False,Weekend,Fall,1,1983-10-10,False,False
1983-10-15,1983,October,15,Saturday,True,False,Weekend,Fall,2,1983-10-17,False,False
1983-10-16,1983,October,16,Sunday,True,False,Weekend,Fall,1,1983-10-17,False,False
1983-10-22,1983,October,22,Saturday,True,False,Weekend,Fall,2,1983-10-24,False,False
1983-10-23,1983,October,23,Sunday,True,False,Weekend,Fall,1,1983-10-24,False,False
1983-10-29,1983,October,29,Saturday,True,False,Weekend,Fall,2,1983-10-31,False,False
1983-10-30,1983,October,30,Sunday,True,False,Weekend,Fall,1,1983-10-31,False,False
1983-11-05,1983,November,5,Saturday,True,False,Weekend,Fall,2,1983-11-07,False,False
1983-11-06,1983,November,6,Sunday,True,False,Weekend,Fall,1,1983-11-07,False,False
1983-11-12,1983,November,12,Saturday,True,False,Weekend,Fall,2,1983-11-14,False,False
1983-11-13,1983,November,13,Sunday,True,False,Weekend,Fall,1,1983-11-14,False,False
1983-11-19,1983,November,19,Saturday,True,False,Weekend,Fall,2,1983-11-21,False,False
1983-11-20,1983,November,20,Sunday,True,False,Weekend,Fall,1,1983-11-21,False,False
1983-11-24,1983,November,24,Thursday,False,True,Thanksgiving,Fall,1,1983-11-25,False,False
1983-11-26,1983,November,26,Saturday,True,False,Weekend,Fall,2,1983-11-28,False,False
1983-11-27,1983,November,27,Sunday,True,False,Weekend,Fall,1,1983-11-28,False,False
1983-12-03,1983,December,3,Saturday,True,False,Weekend,Winter,2,1983-12-05,False,False
1983-12-04,1983,December,4,Sunday,True,False,Weekend,Winter,1,1983-12-05,False,False
1983-12-10,1983,December,10,Saturday,True,False,Weekend,Winter,2,1983-12-12,False,False
1983-12-11,1983,December,11,Sunday,True,False,Weekend,Winter,1,1983-12-12,False,False
1983-12-17,1983,December,17,Saturday,True,False,Weekend,Winter,2,1983-12-19,False,False
1983-12-18,1983,December,18,Sunday,True,False,Weekend,Winter,1,1983-12-19,False,False
1983-12-24,1983,December,24,Saturday,True,False,Weekend,Winter,3,1983-12-27,False,False
1983-12-25,1983,December,25,Sunday,True,False,Weekend,Winter,2,1983-12-27,False,False
1983-12-26,1983,December,26,Monday,False,True,Christmas Day (observed),Winter,1,1983-12-27,False,False
1983-12-31,1983,December,31,Saturday,True,False,Weekend,Winter,3,1984-01-03,False,True
1984-01-01,1984,January,1,Sunday,True,False,Weekend,Winter,2,1984-01-03,True,False
1984-01-02,1984,January,2,Monday,False,True,New Year's Day (observed),Winter,1,1984-01-03,False,False
1984-01-07,1984,January,7,Saturday,True,False,Weekend,Winter,2,1984-01-09,False,False
1984-01-08,1984,January,8,Sunday,True,False,Weekend,Winter,1,1984-01-09,False,False
1984-01-14,1984,January,14,Saturday,True,False,Weekend,Winter,2,1984-01-16,False,False
1984-01-15,1984,January,15,Sunday,True,False,Weekend,Winter,1,1984-01-16,False,False
1984-01-21,1984,January,21,Saturday,True,False,Weekend,Winter,2,1984-01-23,False,False
1984-01-22,1984,January,22,Sunday,True,False,Weekend,Winter,1,1984-01-23,False,False
1984-01-28,1984,January,28,Saturday,True,False,Weekend,Winter,2,1984-01-30,False,False
1984-01-29,1984,January,29,Sunday,True,False,Weekend,Winter,1,1984-01-30,False,False
1984-02-04,1984,February,4,Saturday,True,False,Weekend,Winter,2,1984-02-06,False,False
1984-02-05,1984,February,5,Sunday,True,False,Weekend,Winter,1,1984-02-06,False,False
1984-02-11,1984,February,11,Saturday,True,False,Weekend,Winter,2,1984-02-13,False,False
1984-02-12,1984,February,12,Sunday,True,False,Weekend,Winter,1,1984-02-13,False,False
1984-02-18,1984,February,18,Saturday,True,False,Weekend,Winter,3,1984-02-21,False,False
1984-02-19,1984,February,19,Sunday,True,False,Weekend,Winter,2,1984-02-21,False,False
1984-02-20,1984,February,20,Monday,False,True,Washington's Birthday,Winter,1,1984-02-21,False,False
1984-02-25,1984,February,25,Saturday,True,False,Weekend,Winter,2,1984-02-27,False,False
1984-02-26,1984,February,26,Sunday,True,False,Weekend,Winter,1,1984-02-27,False,False
1984-03-03,1984,March,3,Saturday,True,False,Weekend,Spring,2,1984-03-05,False,False
1984-03-04,1984,March,4,Sunday,True,False,Weekend,Spring,1,1984-03-05,False,False
1984-03-10,1984,March,10,Saturday,True,False,Weekend,Spring,2,1984-03-12,False,False
1984-03-11,1984,March,11,Sunday,True,False,Weekend,Spring,1,1984-03-12,False,False
1984-03-17,1984,March,17,Saturday,True,False,Weekend,Spring,2,1984-03-19,False,False
1984-03-18,1984,March,18,Sunday,True,False,Weekend,Spring,1,1984-03-19,False,False
1984-03-24,1984,March,24,Saturday,True,False,Weekend,Spring,2,1984-03-26,False,False
1984-03-25,1984,March,25,Sunday,True,False,Weekend,Spring,1,1984-03-26,False,False
1984-03-31,1984,March,31,Saturday,True,False,Weekend,Spring,2,1984-04-02,False,True
1984-04-01,1984,April,1,Sunday,True,False,Weekend,Spring,1,1984-04-02,True,False
1984-04-07,1984,April,7,Saturday,True,False,Weekend,Spring,2,1984-04-09,False,False
1984-04-08,1984,April,8,Sunday,True,False,Weekend,Spring,1,1984-04-09,False,False
1984-04-14,1984,April,14,Saturday,True,False,Weekend,Spring,2,1984-04-16,False,False
1984-04-15,1984,April,15,Sunday,True,False,Weekend,Spring,1,1984-04-16,False,False
1984-04-20,1984,April,20,Friday,False,True,Holiday,Spring,3,1984-04-23,False,False
1984-04-21,1984,April,21,Saturday,True,False,Weekend,Spring,2,1984-04-23,False,False
1984-04-22,1984,April,22,Sunday,True,False,Weekend,Spring,1,1984-04-23,False,False
1984-04-28,1984,April,28,Saturday,True,False,Weekend,Spring,2,1984-04-30,False,False
1984-04-29,1984,April,29,Sunday,True,False,Weekend,Spring,1,1984-04-30,False,False
1984-05-05,1984,May,5,Saturday,True,False,Weekend,Spring,2,1984-05-07,False,False
1984-05-06,1984,May,6,Sunday,True,False,Weekend,Spring,1,1984-05-07,False,False
1984-05-12,1984,May,12,Saturday,True,False,Weekend,Spring,2,1984-05-14,False,False
1984-05-13,1984,May,13,Sunday,True,False,Weekend,Spring,1,1984-05-14,False,False
1984-05-19,1984,May,19,Saturday,True,False,Weekend,Spring,2,1984-05-21,False,False
1984-05-20,1984,May,20,Sunday,True,False,Weekend,Spring,1,1984-05-21,False,False
1984-05-26,1984,May,26,Saturday,True,False,Weekend,Spring,3,1984-05-29,False,False
1984-05-27,1984,May,27,Sunday,True,False,Weekend,Spring,2,1984-05-29,False,False
1984-05-28,1984,May,28,Monday,False,True,Memorial Day,Spring,1,1984-05-29,False,False
1984-06-02,1984,June,2,Saturday,True,False,Weekend,Summer,2,1984-06-04,False,False
1984-06-03,1984,June,3,Sunday,True,False,Weekend,Summer,1,1984-06-04,False,False
1984-06-09,1984,June,9,Saturday,True,False,Weekend,Summer,2,1984-06-11,False,False
1984-06-10,1984,June,10,Sunday,True,False,Weekend,Summer,1,1984-06-11,False,False
1984-06-16,1984,June,16,Saturday,True,False,Weekend,Summer,2,1984-06-18,False,False
1984-06-17,1984,June,17,Sunday,True,False,Weekend,Summer,1,1984-06-18,False,False
1984-06-23,1984,June,23,Saturday,True,False,Weekend,Summer,2,1984-06-25,False,False
1984-06-24,1984,June,24,Sunday,True,False,Weekend,Summer,1,1984-06-25,False,False
1984-06-30,1984,June,30,Saturday,True,False,Weekend,Summer,2,1984-07-02,False,True
1984-07-01,1984,July,1,Sunday,True,False,Weekend,Summer,1,1984-07-02,True,False
1984-07-04,1984,July,4,Wednesday,False,True,Independence Day,Summer,1,1984-07-05,False,False
1984-07-07,1984,July,7,Saturday,True,False,Weekend,Summer,2,1984-07-09,False,False
1984-07-08,1984,July,8,Sunday,True,False,Weekend,Summer,1,1984-07-09,False,False
1984-07-14,1984,July,14,Saturday,True,False,Weekend,Summer,2,1984-07-16,False,False
1984-07-15,1984,July,15,Sunday,True,False,Weekend,Summer,1,1984-07-16,False,False
1984-07-21,1984,July,21,Saturday,True,False,Weekend,Summer,2,1984-07-23,False,False
1984-07-22,1984,July,22,Sunday,True,False,Weekend,Summer,1,1984-07-23,False,False
1984-07-28,1984,July,28,Saturday,True,False,Weekend,Summer,2,1984-07-30,False,False
1984-07-29,1984,July,29,Sunday,True,False,Weekend,Summer,1,1984-07-30,False,False
1984-08-04,1984,August,4,Saturday,True,False,Weekend,Summer,2,1984-08-06,False,False
1984-08-05,1984,August,5,Sunday,True,False,Weekend,Summer,1,1984-08-06,False,False
1984-08-11,1984,August,11,Saturday,True,False,Weekend,Summer,2,1984-08-13,False,False
1984-08-12,1984,August,12,Sunday,True,False,Weekend,Summer,1,1984-08-13,False,False
1984-08-18,1984,August,18,Saturday,True,False,Weekend,Summer,2,1984-08-20,False,False
1984-08-19,1984,August,19,Sunday,True,False,Weekend,Summer,1,1984-08-20,False,False
1984-08-25,1984,August,25,Saturday,True,False,Weekend,Summer,2,1984-08-27,False,False
1984-08-26,1984,August,26,Sunday,True,False,Weekend,Summer,1,1984-08-27,False,False
1984-09-01,1984,September,1,Saturday,True,False,Weekend,Fall,3,1984-09-04,True,False
1984-09-02,1984,September,2,Sunday,True,False,Weekend,Fall,2,1984-09-04,False,False
1984-09-03,1984,September,3,Monday,False,True,Labor Day,Fall,1,1984-09-04,False,False
1984-09-08,1984,September,8,Saturday,True,False,Weekend,Fall,2,1984-09-10,False,False
1984-09-09,1984,September,9,Sunday,True,False,Weekend,Fall,1,1984-09-10,False,False
1984-09-15,1984,September,15,Saturday,True,False,Weekend,Fall,2,1984-09-17,False,False
1984-09-16,1984,September,16,Sunday,True,False,Weekend,Fall,1,1984-09-17,False,False
